candidate_id;candidate_label;tweet_id;timestamp;text;likes;comments;shares;topic_manual;sentiment_manual;notes
sophia_chikirou;S. Chikirou (LFI);twitter_1996263781756703081;2025-12-03T17:02:00+00:00;En porte à porte, les habitant.e.s du 20e nous le disent: le logement est leur 1ère préocupation Loyers trop chers, insalubrité, passoires thermiques… #avecsophia Paris assurera un logement abordable pour ses habitant.e.s: gel des loyers, rénovation thermique …;218;41;87;;;
sophia_chikirou;S. Chikirou (LFI);twitter_1967885589904044390;2025-09-16T09:37:00+00:00;"La violence sociale est une violence physique : - 853 morts au travail en 2024 et plus de 800.000 accidents du travail
- presque 10 millions de pauvres dont 1 million en plus depuis que Macron est président - 30% des Français déclarent avoir du mal à se payer une alimentation saine, 17% font appel aux associations pour se nourrir
- 39% des Français ont du mal à payer des soins et médicaments mal remboursés - 30% de salariés en risque de burn-out, 45% en détresse psychologique
- près de 50.000 maladies professionnelles en arrêt en 2025
- plus de 33 personnes tuées par la police depuis 2017, et des milliers de manifestants arrêtés et emprisonnés (GAV incluses)
On continue ? La violence sociale est une violence sur les corps et les esprits. Elle n'est pas symbolique, elle est réelle, et chaque jour, des gens meurent de cette violence.";309;0;106;;;
sophia_chikirou;S. Chikirou (LFI);twitter_2023109707364237612;2026-02-15T18:58:00+00:00;Monsieur @NunezLaurent et Monsieur @EmmanuelMacron décident d'une classification politique de la France insoumise, un mois avant une élection, en contredisant le conseil d'Etat. Les élections doivent être confiées à un organisme indépendant. Ce n'est pas au ministère de l'Intérieur de classer ses opposants politiques. C'est le cas dans de nombreux pays. Monsieur Nuñez était en charge de la DGSI avant d'être ministre. Est-il vraiment impartial ? #SophiaPourParis;1303;6;432;;;
sophia_chikirou;S. Chikirou (LFI);twitter_2022219617368727695;2026-02-13T08:01:00+00:00;🔴🕯️ Nous rendons hommage aujourd'hui à Ilan Halimi, torturé et tué car juif, il y a 20 ans, jour pour jour. La France insoumise se tiendra toujours aux côtés de celles et ceux qui seraient pris à partie pour leur couleur de peau, leur religion, leur orientation sexuelle ou leur genre.;751;707;225;;;
sophia_chikirou;S. Chikirou (LFI);twitter_2016132988044493285;2026-01-27T12:55:00+00:00;Ceci est censé être du journalisme. Fachos ! Votre stupidité est un appui. Personne doté d'un cerveau n'a envie de vous ressembler.;12700;3211;2003;;;
sophia_chikirou;S. Chikirou (LFI);twitter_1922339324177404101;2025-05-13T17:13:00+00:00;EN DIRECT - Suivez un meeting pour la 6e République et pour la paix à Aubenas avec Jean-Luc Mélenchon ! Le direct sur Youtube : invidious.tiekoetter.com/live/_UbMMAv6MAU nitter.tiekoetter.com/i/broadcasts/1YpJkBnjA…;546;64;213;;;
sophia_chikirou;S. Chikirou (LFI);twitter_1989264454719303887;2025-11-14T09:29:00+00:00;🔴 NOUS SOMMES EN DIRECT : ☑️ Suivez la conférence de presse exceptionnelle de lancement de campagne de la France insoumise pour les élections municipales à Paris : youtube.com/watch?v=HykdzKyP…;166;0;65;;;
thierry_mariani;T. Mariani (RN);twitter_1880154584183894451;2025-01-17T07:25:00+00:00;Remarquable ! Juste rappel par @Guillaume_Bigot des véritables ingérences américaines permanentes…mais l’Union Européenne préfère se taire devant celles-ci qui sont bien plus destructrices pour notre économie et notre souveraineté que quelques tweets.;988;29;495;;;
thierry_mariani;T. Mariani (RN);twitter_1964312973310333392;2025-09-06T13:01:00+00:00;"Selon des estimations publiées en 2024 par la Commission d'enquête sur l'impact du narcotrafic en France, le marché des stupéfiants génère a minima 3,5 milliards d'euros de chiffre d'affaires annuel (fourchette basse), pour 5 millions d'usagers de cannabis et environ 1 million de cocaïne. L'office anti-stupéfiants (OFAST) estime qu'autour de 240 000 personnes vivent directement ou indirectement du trafic de drogue, dont 21 000 à temps plein. Il est temps de remettre la France en ordre, et d'agir contre les trafics et les trafiquants. Nous le ferons.
#RN";23;1;11;;;
thierry_mariani;T. Mariani (RN);twitter_2016118456588865576;2026-01-27T11:57:00+00:00;7⃣ Ce chiffre ne fera pas la une des médias, mais sachez-le : 430 000 immigrés clandestins ont été régularisés depuis 2012. 👉 En 2025, il y a eu 3000 régularisations de moins qu'en 2024, ce qui donne 28 600 clandestins régularisés en une année ⬇️;788;3;242;;;
